Date,c_rgd_obs,ifi_rgd_obs,gdp_rgd_obs,gdpdef_obs,wage_rgd_obs,ffr_obs,cpiinf_obs,emp_obs,unr_obs,hours_sw07_obs,core_obs
1973Q1,1.35392223585626,3.21415162440312,1.93070924161464,1.14607347528093,1.46068449030606,6.53666666666667,1.21,1.01,4.93,-0.189523964631462,0.734299721071763
1973Q2,-0.180230013296466,0.469683416812131,0.567176009807554,1.5254429669191,-0.135396055082595,7.81666666666667,1.50,1.13,4.93,0.375489427984803,0.923632394307067
1973Q3,-0.281293271985646,-0.623571238230511,-1.04449750391325,1.93109449130877,-0.220274863384596,10.56,1.84,0.63,4.80,0.489076460684771,1.07003081022566
1973Q4,-0.7465287685269,-1.96856825041516,0.439163897463345,1.97218758103861,0.0233345287259965,9.99666666666667,2.24,1.06,4.77,0.750887989504633,1.2785501489573
1974Q1,-0.342346635540707,-2.42023864150707,-1.37397255707026,1.86928519822134,0.374522670452826,9.32333333333333,2.53,0.55,5.13,0.0824288367995223,1.57552243708174
1974Q2,0.301559025027643,-1.21530073679875,-0.271522186961874,2.33505882948308,0.233058136262599,11.25,2.71,0.14,5.20,-0.567752503668658,1.93125227742014
1974Q3,-0.29641577752426,-1.33241796192053,-1.45128228333419,2.88758528644246,0.0275017141316454,12.09,2.99,0.28,5.63,-1.06225479027444,2.29477760919907
1974Q4,-2.37129327560569,-5.10843363576342,-0.889329159910631,2.89792702413054,-0.194576927981935,9.34666666666667,3.02,-0.57,6.60,-2.78163731596157,2.51141552511415
1975Q1,-0.0470690650943766,-5.29425318780295,-1.70885227946906,2.2476759547883,0.687326763775772,6.30333333333333,2.62,-1.43,8.27,-5.47764983572671,2.48532365209331
1975Q2,0.892565705885488,-0.815398576630145,0.239728157306558,1.47650713996792,0.617898920662022,5.42,2.30,-0.03,8.87,-6.09884893406002,2.12256173187507
1975Q3,0.940703598026914,1.2690865772652,1.12810748217919,1.75148753343208,0.00396358676619002,6.16,1.98,0.94,8.47,-5.54389938494523,1.78917535198391
1975Q4,0.58052657491487,1.2777956768152,0.846006640241626,1.65920056530666,-0.0312006532734657,5.41333333333333,1.78,0.42,8.30,-5.11253773315838,1.66958792388038
1976Q1,1.55477667194339,3.42117183211883,1.74618156384167,1.05111691981246,0.858593688885385,4.82666666666667,1.52,1.36,7.73,-3.89322407517977,1.51847818450081
1976Q2,0.299259158708537,1.9400505664315,0.280839352621115,1.00173159823345,0.856589595186271,5.19666666666667,1.50,1.03,7.57,-3.99650709016146,1.48357929744336
1976Q3,0.795449892681688,0.737057043128885,0.0654137686348122,1.28331405992044,0.791032649896593,5.28333333333333,1.37,0.64,7.73,-4.01814776360209,1.53914408572794
1976Q4,0.636949297960427,3.95772443686491,0.279541119420287,1.77811731175606,0.328921674778236,4.87333333333333,1.26,0.46,7.77,-4.22392954726126,1.46531200751098
1977Q1,0.923823542589048,3.43833439978943,0.73690939563221,1.59727116942965,0.280439893738837,4.66,1.61,0.88,7.50,-3.92032932755723,1.57228017883755
1977Q2,0.369297071500682,5.03613425138337,1.45739447462518,1.40036613532892,0.625191317844376,5.15666666666667,1.68,1.43,7.13,-2.79827114656666,1.66127080676281
1977Q3,0.733331992563251,1.78037347012702,1.29949505438651,1.20831992588006,0.711161279449499,5.82,1.61,0.81,6.90,-2.68963327439263,1.61303285539767
1977Q4,0.32007881851041,1.23119282973141,-0.443181182029548,2.13768404272847,-0.420743480369971,6.51333333333333,1.67,1.32,6.67,-1.95598937102028,1.62094960565076
1978Q1,0.313433918180067,0.875280869227936,-0.111060554214077,1.44520811843836,1.17084190954458,6.75666666666667,1.59,0.97,6.33,-2.14893638281023,1.58830310961551
1978Q2,1.81819463104955,6.32798418694108,3.35992077873789,1.8940769307251,-0.196167413147194,7.28333333333333,1.86,1.35,6.00,-0.322611680578859,1.63901750942934
1978Q3,0.0204155682475289,2.48106002360788,0.544382902466737,1.68146421056625,0.205715468958516,8.1,2.12,0.58,6.03,-0.348779160266872,1.6836287862773
1978Q4,0.188305239452859,1.67597190427023,0.868294875111815,2.02681807039986,0.433853585551219,9.58333333333333,2.25,1.03,5.90,0.0977586233178158,1.7222916294842
1979Q1,0.127939179471923,0.718653046212978,-0.26869086254294,1.80515179998531,0.728856003424269,10.0733333333333,2.56,0.87,5.87,0.0735051634233628,1.69264348284651
